Type,Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,1963,35827943,5.48,5.239821946
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,1970,36021202,5.47,5.213171923
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,1781,36250311,4.91,4.706592711
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,1639,36604337,4.48,4.305392504
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,1527,36961229,4.13,3.973550908
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,1406,37254518,3.77,3.639553621
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,1397,37672654,3.71,3.588281527
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,1474,38019006,3.88,3.785976666
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,1409,38347383,3.67,3.605141315
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,1322,38701278,3.42,3.367352066
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,1499,39032444,3.84,3.792230471
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,1541,39296476,3.92,3.870996612
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,1521,39536653,3.85,3.848887378
Homicide,Both Sexes,All Races,California,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,30691,697202441,4.4,.
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,127,4226018,3.01,2.849333657
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,87,4327788,2.01,1.928439868
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,105,4425687,2.37,2.248317383
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,125,4490406,2.78,2.679281483
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,127,4528732,2.8,2.717637436
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,142,4575013,3.1,3.006243873
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,125,4631888,2.7,2.615149765
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,112,4720423,2.37,2.287035407
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,97,4803868,2.02,1.95971369
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,114,4889730,2.33,2.255827457
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,116,4972195,2.33,2.317899075
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,114,5029325,2.27,2.235878882
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,113,5116411,2.21,2.206413412
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,121,5186330,2.33,2.29056539
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,114,5262556,2.17,2.165990463
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,112,5342311,2.1,2.089218574
Homicide,Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,149,5440445,2.74,2.706713345
